restaurant_name,user_id,menu,review_create_time,min_cost,subway,address,category_name,review_context,preprocessed_review_context,total_star,taste_star,quantity_star,delivery_star,image_url,insert_time,keyword
롯데리아-잠실새내점,ne**님,"사각새우더블버거/1,핫크리스피버거세트/1(디저트 변경(세트 포테이토),드링크 변경(세트 콜라（R）)),지파이 하바네로（L）/1",2021-09-25 00:00:00,"9,000원",2호선 잠실새내역,서울 송파구 잠실동 184 1층,"1인분 주문, 프랜차이즈, 치킨, 야식",배달시간도 빠르고 맛있게 잘먹었어요~,배달시간도 빠르고 맛있게 잘먹었어요~,5,5,5,5,https://rev-static.yogiyo.co.kr/ecee95f88129f95630ac125e9f69ca11.jpg,2021-12-08 23:05:51,배달
길동호호돼지순대국-성수점,ba**님,"순대국/1(맛 선택(얼큰),순대 선택(순대X)),편육/1",2021-08-24 00:00:00,"12,000원",2호선 뚝섬역,서울 성동구 성수동2가 281 거화빌딩 1층,분식,"엄청난 과음으로 하루 종일 골골하다가 생각나서 오랜만에 주문했어요

종일 게워내고 커피랑 음료수만 마시다가 끝내주게 시원한 국물을 먹었더니 에너지 충전완료!

그런데 작은 문제가 있었습니다 너무 맛있어서 고민 끝에 다시 소주 한 병을 꺼내 순삭 했습니다 ㅎㅎ 와이프한테 한대 맞았구요 ㅎㅎ

얼큰으로 시켰는데 일반으로 왔지만 역시 기본기가 튼튼한 국물 베이스라 더 맛있게 먹은듯합니다 ^^

배달비 무료이시면 여기 사장님 정말 거의 안 남는다고 보시면 될듯합니다 용기값도 500원 넘을텐데ㅠ

많이 힘드실텐데 건강잘챙기시고 화이팅입니다",엄청난 과음으로 하루 종일 골골하다가 생각나서 오랜만에 주문했어요  종일 게워내고 커피랑 음료수만 마시다가 끝내주게 시원한 국물을 먹었더니 에너지 충전완료!  그런데 작은 문제가 있었습니다 너무 맛있어서 고민 끝에 다시 소주 한 병을 꺼내 순삭 했습니다 ㅎㅎ 와이프한테 한대 맞았구요 ㅎㅎ  얼큰으로 시켰는데 일반으로 왔지만 역시 기본기가 튼튼한 국물 베이스라 더 맛있게 먹은듯합니다 ^^  배달비 무료이시면 여기 사장님 정말 거의 안 남는다고 보시면 될듯합니다 용기값도 500원 넘을텐데ㅠ  많이 힘드실텐데 건강잘챙기시고 화이팅입니다,5,5,5,5,-1,2021-12-16 10:35:12,수프 기본 기반 더 맛있 다
돈까스브로스-목동점,lo**님,"스노우 매콤 치즈 돈까스/1,크림 파스타/1(토핑메뉴 추가(토핑 돈까스))",2021-10-16 00:00:00,"12,000원",2호선 양천구청역,"서울특별시 양천구 신정동 323-10 센타프라자 323-10 센타프라자 센타프라자 102,103호",일식/돈까스,가서도 자주 먹었는데 배달주문해도 맛있게 잘 도착했습니다. 스프좋아한다고 많이 부탁드렸는데 두개나 더주셔서 넘 맛있게 잘먹었습니다. 재 주문할께요~,가서도 자주 먹었는데 배달주문해도 맛있게 잘 도착했습니다. 스프좋아한다고 많이 부탁드렸는데 두개나 더주셔서 넘 맛있게 잘먹었습니다. 재 주문할께요~,5,5,5,5,https://rev-static.yogiyo.co.kr/b0a1a8f3ac00668a78d111a0f004cdcc.jpg https://rev-static.yogiyo.co.kr/9fa84173c6357d680a512857bb74f884.jpg,2021-12-08 14:35:51,수프 많이 좋 아 해 달 라고 했 는데 개 더 있 어서 식사
셰프의돈까스,손님,"수제왕돈까스（3장）/1,오므라이스/1",2020-12-25 00:00:00,"13,000원",2호선 한양대역,서울 성동구 사근동 200-5 1층,일식/돈까스,처음시켜보는데 돈까스양도많고 오므라이스도 맛있네요. 다음에도 시켜먹을맛이에요. 국물도 맛있어요. 다만 배달이 15분정도 늦었네요,처음시켜보는데 돈까스양도많고 오므라이스도 맛있네요. 다음에도 시켜먹을맛이에요. 국물도 맛있어요. 다만 배달이 15분정도 늦었네요,5,5,5,4,-1,2021-12-08 12:50:33,돼지고기 많 고 오믈렛 좋
미림장충왕족발보쌈,ap**님,"족발 中/1,쟁반국수 大/1",2021-12-06 00:00:00,"11,000원",2호선 구의역,서울 광진구 구의동 252-36,"1인분 주문, 족발/보쌈, 야식",처음 시키시는 분들은 저의 말을 믿고 막국수 추가하도록 합니다.,처음 시키시는 분들은 저의 말을 믿고 막국수 추가하도록 합니다.,5,5,5,5,-1,2021-12-08 15:36:31,문 대통령 국무 위원회 발언
제주면장-롯데캐슬잠실점,wo**님,"고사리육개장/1,제주사골수육국밥/1,제주고기국수/1,돔베고기/1(사이즈 선택(소))",2020-10-27 00:00:00,"12,000원",2호선 잠실역,서울 송파구 신천동 7-18,한식,"맛은 그럭저럭
둠베고기는 사이즈가 너무 커서 아이들이ㅡ먹긴 힘들었네요",맛은 그럭저럭 둠베고기는 사이즈가 너무 커서 아이들이ㅡ먹긴 힘들었네요,3,3,4,5,-1,2021-12-16 11:41:25,돼지고기 배 크기 워낙 커서 아이 들 먹 힘들
롯데리아-구로시장점,bl**님,"치즈No.5버거/1,클래식치즈버거/1,롱치즈스틱/4,NEW홈투게더팩/1",2021-09-22 00:00:00,"9,000원",2호선 대림역,서울 구로구 구로동 141-5,"1인분 주문, 치킨",오래된 감자가 왔어요 기름에 완전 젖어있고 쩐내가 심해요,오래된 감자가 왔어요 기름에 완전 젖어있고 쩐내가 심해요,1,1,3,1,https://rev-static.yogiyo.co.kr/bb16ad66cb4d88dd9981a72300bd6755.jpg,2021-12-08 23:19:48,기름 완전히 젖 어 정말 나빠 지 고 있 다
중국집 철가방 영등포점,ha**님,나혼자세트（짬뽕1 ＋ 미니목화솜탕수육）/1(짬뽕의 변신 변경 추가 선택(변경 안함)),2021-11-17 00:00:00,"12,900원",2호선 도림천역,서울특별시 영등포구 영등포동7가 76 1층 8호,,오늘 짬뽕이랑 탕수육 시킨게 맛있더라구용 다음에도 시킬게요 !,오늘 짬뽕이랑 탕수육 시킨게 맛있더라구용 다음에도 시킬게요 !,5,5,5,5,-1,2021-12-16 07:07:59,캠 퐁 수프 만드 것 맛있 다면 다음 번 만들 이
신미경홍대닭갈비3,fr**님,닭갈비볶음밥＋우동세트/1,2021-09-01 00:00:00,"10,000원",2호선 홍대입구역,서울 마포구 서교동 346-5 지층 일부호,"치킨, 한식, 야식","배달 빠르고 맛있습니다. 양도 푸짐해요.
감사히 잘 먹었습니다~",배달 빠르고 맛있습니다. 양도 푸짐해요. 감사히 잘 먹었습니다~,5,5,5,5,-1,2021-12-08 22:26:38,양 포장 해 주 세요 라는 금액 나온다
후라이드참잘하는집-영등포점,su**님,"반반치킨（후라이드반＋양념반）/1(뼈or순살 선택(뼈)),무 추가/1",2021-01-07 00:00:00,"14,000원",2호선 당산역,서울 영등포구 당산동3가 44 1층,치킨,후라이드 작은 뼈 4조각만 들어있음. 바삭 식감은 없음. 앙념 맛있음.,후라이드 작은 뼈 4조각만 들어있음. 바삭 식감은 없음. 앙념 맛있음.,3,3,1,4,https://rev-static.yogiyo.co.kr/286a57021ed31abad0f2a7ae5f46bf53.jpg,2021-12-08 12:31:12,뼈 개 없 다
동네수타짜장,xk**님,"수타간짜장/1(추가 선택(곱빼기 추가)),공기밥/1",2021-11-20 00:00:00,"10,000원",2호선 강변역,서울특별시 광진구 구의동 226-54 1층,중국집,두번째 시킨건데 역시 맛있네요! 개인적으론 그냥 짜장보다 간짜장이 더 맛있었네요! 잘 먹었어요~,두번째 시킨건데 역시 맛있네요! 개인적으론 그냥 짜장보다 간짜장이 더 맛있었네요! 잘 먹었어요~,5,5,5,5,-1,2021-12-16 11:21:25,개인 적 간장 맛있 뿐 이 다
신전떡볶이-성수점,mm**님,"잡채말이튀김（3개）/2,오징어튀김（3개）/1,Set1（떡1＋오뎅2＋만두1＋쿨피스930mL）/1(맛선택(중간맛)),단무지/1,쿨피스 930mL/1",2021-04-25 00:00:00,"15,000원",2호선 뚝섬역,서울 성동구 성수동1가 706 쌍용아파트 B동 상가 1층 106호,분식,"쿨피스하나는 빵빵하고 미지근한게 왔네요
매운게땡겨서 중간맛 주문했는데
맛과 양은 적당했어요",쿨피스하나는 빵빵하고 미지근한게 왔네요 매운게땡겨서 중간맛 주문했는데 맛과 양은 적당했어요,2,3,3,1,-1,2021-12-08 13:32:41,빵 있 고 미지근 한 것 다
파리바게뜨-문래역점,gi**님,"버터 풍미 가득 후레쉬식빵/1,호두 호밀 식빵/1,모닝토스트/1",2021-06-27 00:00:00,"12,000원",2호선 문래역,서울특별시 영등포구 문래동3가 55-5 로데오 왘 쇼핑몰 55-5 로데오 왘 쇼핑몰 지상 1층,"프랜차이즈, 카페/디저트",호두호밀 씹히는맛에 잘사먹게 되어요ㆍ많이 파세요,호두호밀 씹히는맛에 잘사먹게 되어요 많이 파세요,5,5,5,-1,https://rev-static.yogiyo.co.kr/5d8804fe859b9ff8f6090210a96ef13b.jpg,2021-12-08 16:35:47,잘 씹힐 거 야
페리카나-목동3점,dm**님,두마리세트2（후라이드＋양념）＋콜라 1.25L 제공/1,2021-02-27 00:00:00,"16,000원",2호선 양천구청역,서울 양천구 신정동 326 목동아파트 A-111,치킨,역시 프리엄 치킨입니다.말이 필요 없네여.,역시 프리엄 치킨입니다.말이 필요 없네여.,5,5,5,5,-1,2021-12-08 14:32:07,말 필요 없 닭고기
파스타레토,dm**님,"토마토핫칠리씨푸드파스타/1,봉골레파스타/1,콜라 500mL/1",2018-10-04 00:00:00,"15,000원",2호선 서초역,서울 강남구 논현동 136-4,피자/양식,"항상생각나면시켜먹는집,,맛있게잘먹었어여","항상생각나면시켜먹는집,,맛있게잘먹었어여",5,5,5,5,-1,2021-12-17 02:35:20,평창 올림픽 금메달 은메달 금 달 메달 및 목 걸 고 있
육회랑연어랑-홍대점,11**님,타코와사비 육회（200g）/1,2021-10-12 00:00:00,"15,000원",2호선 홍대입구역,서울특별시 마포구 동교동 179-27 179-27 1층,,너무 맛있어서 육회 생각날때마다 무조건 “육회랑 연어랑”에서 주문하게 되요~~매번 배달도 예상 시간보다 더 빨리 와서 너무 좋아요~~^^,너무 맛있어서 육회 생각날때마다 무조건  육회랑 연어랑 에서 주문하게 되요~~매번 배달도 예상 시간보다 더 빨리 와서 너무 좋아요~~^^,5,5,5,5,https://rev-static.yogiyo.co.kr/85ff6732059dce4960586605efb23305.jpg,2021-12-08 22:48:45,국회 생각 하 면 무조건 살몬 주문 고 전달 할 때 예상 빨리 오 게 좋
마라식객,mi**님,"마라탕（국물요리）/1(사이즈 선택(1人),마라맛 선택(1단계（누구나즐기는 얼얼한 맛）),매운맛 선택(1단계（누구나 즐기는 얼큰한 맛）),메뉴 선택(청경채,알배추,단호박,양배추,얼갈이,브로콜리,쑥갓,사천샤브면,건두부,연근),추가 선택 사항(사천 샤브면),추가 선택(소스 마유（얼얼한 맛）,소스 중국식초))",2021-02-17 00:00:00,"12,000원",2호선 을지로4가역,서울 중구 필동2가 65-2 1층 일부,중국집,"기대한만큼 맛있었어요,면종류에 칼국수가없어서 조금 아쉬웠어요,암튼 맛있네요","기대한만큼 맛있었어요,면종류에 칼국수가없어서 조금 아쉬웠어요,암튼 맛있네요",5,5,5,5,-1,2021-12-08 13:34:09,국수 칼국수 없 어서 미안 하 지만 면 어 안타까웠
죠스떡볶이-아현역점,mi**님,"（요기요）떡킨세트/1(변경메뉴（떡볶이）(로제떡볶이 변경),변경메뉴（순살치킨）(오리지널크리스피)),（요기요）오징어튀김（1개）/1,（요기요）새우튀김（1개）/1,（요기요）야채튀김（1개）/1",2021-04-15 00:00:00,"13,500원",2호선 아현역,서울 서대문구 북아현동 136-21e편한세상신촌 4단지 1층 110-2호,분식,넘맛있어요 치킨은 사진을 못찍었는데 엄청 바삭하고 로제 떡볶이 꿀맛입니다,넘맛있어요 치킨은 사진을 못찍었는데 엄청 바삭하고 로제 떡볶이 꿀맛입니다,5,5,5,5,https://rev-static.yogiyo.co.kr/4d7f9a14521a1edd343df5a30a5b4864.jpg,2021-12-09 07:34:09,코코 코 콜라 꼬꼬 콜 아 코코아 코디 콜로 코이 코티 테 코오 태 테테 테이트 티 트 타타
유천냉면-구의점,se**님,"물냉면/1(사리 추가(면사리 추가)),왕만두 （6개）/1",2020-06-04 00:00:00,"15,000원",2호선 구의역,서울특별시 광진구 구의동 221-50 1층,분식,면 추가하긴 했는데 양 진짜 많고 먹을만해요 배달도 엄청 빨리 오셨어요,면 추가하긴 했는데 양 진짜 많고 먹을만해요 배달도 엄청 빨리 오셨어요,5,4,5,5,-1,2021-12-16 11:13:14,정말 많 양 이 니까 먹 것 다
혜화동돈까스극장-왕십리점,si**님,"혜화동 양파돈까스/1,얼음냉메밀/1",2021-05-31 00:00:00,"12,900원",2호선 상왕십리역,서울특별시 성동구 홍익동 252-3 252-3 1층,일식/돈까스,"믿고먹는 혜화돈까스
언제나  맛나게 먹습니다~",믿고먹는 혜화돈까스 언제나  맛나게 먹습니다~,5,5,5,5,-1,2021-12-08 15:47:56,혜화 돈 카스 항상 맛있 어
한성마라탕,ib**님,"마라탕/1(맛 선택(마라중급（중간매운맛）),고기 선택(양고기),추가 선택(양고기 추가 100g))",2019-11-16 00:00:00,"15,000원",2호선 선릉역,서울 강남구 역삼동 708-33 역삼동 벤처빌딩 지하1층 B101호 B102호,"프랜차이즈, 중국집, 야식",너무 맛나고 양도 많고 매우 만족합니다,너무 맛나고 양도 많고 매우 만족합니다,5,5,5,5,-1,2021-12-16 12:51:52,맛있 고 풍부 하 매우 만족 스럽 다
춘리마라탕-구의점,sy**님,"대한민국 대표 마라탕/1(사이즈 선택(1人),매운맛 선택(1단계（약간 매운맛）),마라맛 선택(2단계（마라 보통）),땅콩소스 선택(땅콩소스 기본),두부&버섯 토핑 추가 선택(푸주 추가)),공기밥 추가/1",2021-11-12 00:00:00,"11,900원",2호선 구의역,서울 광진구 자양동 779 타워더모스트광진아크로텔 1층 109-1호,중국집,진짜 너무 맛있어요~~ 마라탕은 여기서만 시켜먹어요ㅎㅎㅎ,진짜 너무 맛있어요~~ 마라탕은 여기서만 시켜먹어요ㅎㅎ,5,5,5,5,-1,2021-12-08 15:42:34,이곳 마라 탕 주문 할 뿐 이 야
치킨먹고팔자피자-강남본점,ch**님,"[대표메뉴] 피치세트＋콜라500ml/1(사이즈 선택(M),피자 선택(킹쉬림프베이컨피자),피자 소스 선택(아라비따（매콤）소스),토핑 추가 선택(치즈크러스트 추가 M 사이즈 선택),치킨 선택(뼈치킨),치킨 추가 선택(핫쵸킹치킨변경))",2021-07-09 00:00:00,"12,000원",2호선 강남역,서울특별시 강남구 역삼동 669-9 2층 5호,"치킨, 피자/양식",치킨  피자 둘다 완벽하게 맛있어요 !!,치킨  피자 둘다 완벽하게 맛있어요 !!,5,5,5,4,-1,2021-12-17 02:14:33,코 콧 그리고
맘스터치-까치산점,31**님,"싸이버거 세트/1(세트 사이드메뉴 변경(케이준양념감자（R）사이즈업)),싸이버거 세트/1",2021-11-24 00:00:00,"16,000원",2호선 까치산역,서울 강서구 화곡동 341-73 2층,"프랜차이즈, 치킨",이젠 단위를 1국밥이 아닌 1싸이로 해야하는거 아닌가 싶네요,이젠 단위를 1국밥이 아닌 1싸이로 해야하는거 아닌가 싶네요,5,5,5,-1,https://rev-static.yogiyo.co.kr/011ae8b8b3f694b58dc546996031abe0.jpg,2021-12-08 12:38:20,나 부대 스프 대신 개 수프 되 어야 한다고 생각 한다 그래
미술관X사천마라롱샤마라탕-양재점,mo**님,"장첸마라롱샤/1(추가 선택(롱샤추가（9-12마리）,마라소스))",2020-04-04 00:00:00,"14,000원",2호선 방배역,서울 서초구 양재동 273-3 1층,중국집,"제인생최고의맛이에용^^♡♡♡♡♡매일먹어도질리지않는,미술관마라룽샤^^~사랑입니당!!!!!","제인생최고의맛이에용^^     매일먹어도질리지않는,미술관마라룽샤^^~사랑입니당!!",5,5,5,5,-1,2021-12-08 23:33:47,올해 수상자 상 수상 년 질병 가진 병사 이병은 사용자 라는 이
우연육회&생연어전문점-양천점,da**님,혼밥세트12/1,2021-03-02 00:00:00,"12,000원",2호선 까치산역,서울 양천구 신월동 518-2 세진아파트 1층 104호,"피자/양식, 일식/돈까스",늦은 시간에 시켰는데도 배달이나 음식 맛이나 너무 만족스러웠습니다. 양도 혼자 먹기에 딱 좋네요.,늦은 시간에 시켰는데도 배달이나 음식 맛이나 너무 만족스러웠습니다. 양도 혼자 먹기에 딱 좋네요.,5,5,5,5,https://rev-static.yogiyo.co.kr/72f917be0d0289c63cf0825ef0bca5b6.jpg,2021-12-16 03:03:16,배달 음식 매우 만족 스러웠 다
샐러디-방이점,48**님,"탄단지 샐러디/1(드레싱 선택(추천대로),베이스 선택(곡물볼),토핑 추가(옥수수,에그))",2021-07-03 00:00:00,"15,000원",2호선 잠실나루역,서울특별시 송파구 방이동 43 대명벨리온 43 1층 102호,카페/디저트,푸짐하게 잘먹었어요 한끼 식사로 최고에요,푸짐하게 잘먹었어요 한끼 식사로 최고에요,5,5,5,-1,https://rev-static.yogiyo.co.kr/428df86cbc5713580c6b4babe91183f3.jpg https://rev-static.yogiyo.co.kr/6d306d8fbafd9f4f22f9ebdc1729f1de.jpg,2021-12-08 22:04:56,그것 역대 최고 식사 다
생생돈까스-관악점,ri**님,"프리미엄 생생돈까스/1,미니냉메밀 /1,돈까스소스/1",2020-12-27 00:00:00,"13,000원",2호선 봉천역,서울특별시 관악구 봉천동 1708 두산아파트 두산1상가동 1층 104호,일식/돈까스,돈까스 생각날 때 마다 꼭 여기서 주문하게 되네요~~ 이번에도 맛있게 잘 먹었습니다,돈까스 생각날 때 마다 꼭 여기서 주문하게 되네요~~ 이번에도 맛있게 잘 먹었습니다,5,5,5,5,-1,2021-12-08 19:58:40,생각 할 때 여기 주문 하
